ASTCLS,CODE,NAME,SYMBOLCODE,SYMBOLNAME,ISINCODE,QUANTITY,UNITCOST,MARKETRATE,ACCRUEDINTEREST,MARKETVALUE,GainLoss,GainLoss Percentage,POSITIONFLAG,ASONDATE
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,MARUTI,Maruti Suzuki India Ltd,INE585B01010,39706,7134.60473398255,8348.7,0,331493482.2,48206866.6324887,17.0169940912723,Long,05/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,NTPC,NTPC Ltd,INE733E01010,2658,126.057495333333,140.85,0,374379.3,39318.4774040009,11.7347283694248,Long,05/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,NESTLE,Nestle India Ltd,INE239A01016,2202,17643.7246167008,17985,0,39602970,751488.394024794,1.93425929452641,Long,05/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,RELIANCE,Reliance Industries Ltd,INE002A01018,221237,2087.11726334384,2433.25,0,538324930.25,76577368.2595993,16.584249612387,Long,05/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,SHREECEM,Shree Cements,INE070A01015,1089,28236.4781803169,19565.75,0,21307101.75,-9442422.98836508,-30.7075412342361,Long,05/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,SBIN,State Bank of India,INE062A01020,350698,311.970904833382,472.15,0,165582060.7,56174488.3167426,51.3442416215598,Long,05/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TCS,Tata Consultancy Services Ltd.,INE467B01029,49729,3099.41676852318,3216.3,0,159943382.7,5812486.21811088,3.77113632035084,Long,05/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TITAN,Titan Company Ltd,INE280A01028,7753,1492.78827898776,1954.25,0,15151300.25,3577712.72300787,30.9127374261771,Long,05/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,UNITEDPHOS,UPL Ltd,INE628A01036,27366,596.744313118696,656.4,0,17963042.4,1632537.52719377,9.9968588840893,Long,05/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,WIPRO,Wipro Ltd,INE075A01022,101382,414.709883098648,413.6,0,41931595.2,-112522.168307132,-0.267628803624145,Long,05/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS02,7.36 PFC BONDS TRANCHE I SERIES II 04012028,TBE134E07349,20000,1139.12616569767,1080.865,738016.438356164,22355316.4383562,-1165223.31395348,-5.11454898079627,Long,05/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS23,7.53 INDIAN RAILWAY FINANCE CORPORATION LIMITED SR-103A BD 21DC30 FVRS1000 LOAUPTO20DC15,TBE053F07835,150000,1208.844224,1109.178,7868383.56164384,174245083.561644,-14949933.6,-8.2447532958556,Long,05/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS08,8.10 IRFC 2027,TBE053F07538,56999,1175.37145986514,1102.575,5096949.63287671,67942622.0578767,-4149325.41585283,-6.19348540873094,Long,05/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS15,8.26 IIFCL 2028,TBE787H07198,80,1218460.2375,1134648,5739002.73972603,96510842.739726,-6704979.00000002,-6.87853693707426,Long,05/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS11,8.46 REC LIMITED 2028,TBE020B07HN3,70,1229696.24,1145085,5045868.49315069,85201818.4931507,-5922786.8,-6.88066184540013,Long,05/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS14,8.51 HUDCO 2028,TBE031A07915,10000,1238.61024,1150.576,2368810.95890411,13874570.9589041,-880342.4,-7.10750138800726,Long,05/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS19,8.54 NHPC LIMITED 2028,TBE848E07526,37550,1244.22630250733,1153.021,843424.438356164,44139362.9883562,-3424759.10915013,-7.3302824673882,Long,05/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS24,8.63 IRFC 2029,TBE053F07728,80000,1256.40732,1164.375,1520298.61643836,94670298.6164384,-7362585.6,-7.32503850741653,Long,05/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS25,8.63 REC 24032029,TBE020B07ID2,170000,1255.62526,1164.366,8722210.95890411,206664430.958904,-15514074.2,-7.26803313912305,Long,05/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS26,GOI LOAN 4.56% 2023,TB0020210210,10500000,97.657142857142,97.6875,4921000,1030639750,318750.000009,0.031085430076946,Long,05/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS22,INDIAN RAILWAY FINANCE CORPORATION LIMITED SR-103 7.28 BD 21DC30 FVRS1000 LOA UPTO20DC15,TBE053F07801,26067,1208.844225,1109.178,1367367.69534247,30280310.6213425,-2597999.487075,-8.24475337175888,Long,05/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS09,NHAI SR IIA 7.35 11JN31 FVRS1000,TBE906B07EI0,0,0,1114.442,0.001104,0.001104,0,0,Long,05/07/2022
OPTIONS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,OPT12454,Nifty FNO SPOT - Call - 07/07/2022 - 16100,,3000,9.040140582107,9.75,0,29250,2129.578253679,7.85230507695879,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16003,Aarti Industries - 28/07/2022,,13600,694.955993655,686.05,0,9330280,-121121.513708,-1.28151907981403,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15929,Adani Ports and Special Economic Zone Ltd - 28/07/2022,,32500,679.295295219,675.8,0,21963500,-113597.0946175,-0.514547243827611,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15946,Aditya Birla Fashion and Retail Ltd - 28/07/2022,,20800,237.3480852525,242.4,0,5041920,105079.826748,2.1284834643286,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15884,Apollo Hospitals Enterprise - 28/07/2022,,5250,3789.31824978806,3817.55,0,20042137.5,148216.68861269,0.745035078896317,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15938,Apollo Tyres - 28/07/2022,,157500,183.999317114667,185.9,0,29279250,299357.554439947,1.03298366273202,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15930,Asian Paints Ltd - 28/07/2022,,26200,2720.9318555577,2775.8,0,72725960,1437545.38438823,2.01652034505116,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15885,Axis Bank Ltd - 28/07/2022,,66000,655.987849503281,647.7,0,42748200,-546998.067216546,-1.26341509367233,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15926,Bajaj Finance Ltd - 28/07/2022,,25000,5542.12556175543,5662.9,0,141572500,3019360.95611425,2.1792079031554,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15971,Berger Paints India Ltd - 28/07/2022,,24200,572.732360905909,576.65,0,13954930,94806.8660770022,0.684026145806454,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15875,Bharat Forge Ltd - 28/07/2022,,30000,636.410049289,639.15,0,19174500,82198.52133,0.430532282458626,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15874,Bharti Airtel Ltd - 28/07/2022,,156750,686.099759112363,683.7,0,107169975,-376162.2408629,-0.349768248784648,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15887,Biocon Ltd - 28/07/2022,,170200,311.626060064594,313.65,0,53383230,344474.577006101,0.649477112083141,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15939,Britannia Industries Ltd - 28/07/2022,,7200,3465.74235591314,3657.3,0,26332560,1379215.0374254,5.52717497190844,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15905,Canara Bank - 28/07/2022,,129600,185.5624423825,189.3,0,24533280,484387.467228,2.01417785275523,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15921,Coal India Ltd - 28/07/2022,,134400,184.729667147143,182.65,0,24548160,-279507.264576019,-1.12578947348315,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15953,Divis Laboratories Ltd - 28/07/2022,,8250,3626.44900513964,3621.75,0,29879437.5,-38766.7924020053,-0.129575933178083,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15956,Dr. Lal Pathlabs Ltd - 28/07/2022,,2500,2089.958207979,2120.25,0,5300625,75729.4800525,1.44939702168936,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15876,Eicher Motors Ltd - 28/07/2022,,5250,2813.57860500938,2791.55,0,14655637.5,-115650.176299219,-0.782939028970246,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15920,Godrej Properties Ltd - 28/07/2022,,29575,1208.65829936044,1233.85,0,36491113.75,745044.546414987,2.08426985963611,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15925,Gujarat State Petronet Ltd - 28/07/2022,,132500,216.70966482,226.2,0,29971500,1257469.41135,4.37928561602581,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15898,HDFC Bank Ltd - 28/07/2022,,256850,1351.03069054386,1354.5,0,347903325,891092.133809816,0.256789833156523,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15942,HDFC Life Insurance Company Limited - 28/07/2022,,58300,550.013136168201,566.65,0,33035695,969929.161393882,3.02481208861732,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15913,Hindustan Unilever Ltd - 28/07/2022,,32400,2237.37730195721,2402.15,0,77829660,5338635.4165864,7.36454677977873,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15941,Housing Development Finance Corp Ltd - 28/07/2022,,10500,2226.86026591943,2203.85,0,23140425,-241607.792153994,-1.03330533449199,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15955,ICICI Lombard General Insurance Company Ltd - 28/07/2022,,27625,1124.36168275615,1183.35,0,32690043.75,1629552.26386127,5.2463827386263,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15975,IDFC First Bank Ltd - 28/07/2022,,255000,31.445520054706,33.45,0,8529750,511142.38604997,6.37445315519283,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15870,ITC Ltd - 28/07/2022,,534400,273.466250104865,286.75,0,153239200,7098835.94396014,4.85754636633995,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15901,IndusInd Bank Ltd - 28/07/2022,,76500,814.249203358347,821.35,0,62833275,543210.943086455,0.872066759459631,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15902,Infosys Ltd - 28/07/2022,,36900,1477.11619157011,1476.35,0,54477315,-28272.4689368745,-0.051870771878181,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15976,InterGlobe Aviation Limited - 28/07/2022,,3000,1612.081895646,1631.7,0,4895100,58854.313062,1.21694216695725,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15889,Jindal Steel and Power Ltd - 28/07/2022,,103750,331.544906725301,330.5,0,34289375,-108409.072749979,-0.315162955034248,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15915,LIC Housing Finance Ltd - 28/07/2022,,14000,325.685953517143,338.05,0,4732700,173096.650759998,3.79630940460753,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15978,Larsen and Toubro Ltd - 28/07/2022,,2700,1539.64088714333,1544,0,4168800,11769.6047130009,0.283125298442479,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15914,Laurus Labs Limited - 28/07/2022,,30600,467.387021002059,463.85,0,14193810,-108232.842663005,-0.756764917107833,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15966,Mahindra and Mahindra Financial Services Ltd - 28/07/2022,,56000,172.40768904,179.3,0,10040800,385969.41376,3.9976818890026,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15873,Mahindra and Mahindra Ltd - 28/07/2022,,7700,1088.58426297857,1067.95,0,8223215,-158883.824934989,-1.89551362079319,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15996,Manappuram Finance Ltd - 28/07/2022,,108000,90.023459311667,89.9,0,9709200,-13333.605660036,-0.137141265855577,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15961,Marico Ltd - 28/07/2022,,19200,479.3838795675,493.4,0,9473280,269109.512304,2.92377800545678,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15922,MindTree Limited - 28/07/2022,,9600,2960.37890201063,2820.1,0,27072960,-1346677.459302,-4.73854552589031,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15977,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED - 28/07/2022,,235200,268.644293926326,272.35,0,64056720,871582.068528125,1.37940993255947,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15933,NMDC Ltd - 28/07/2022,,134000,109.119866529,108.65,0,14559100,-62962.114886,-0.430596685961971,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15909,NTPC Ltd - 28/07/2022,,307800,141.231737251052,141.3,0,43492140,21011.2741261944,0.048333859142904,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15954,Nestle India Ltd - 28/07/2022,,40,18070.805922,18003.7,0,720148,-2684.23688,-0.371349912614041,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15973,Nifty FNO SPOT - 28/07/2022,,10300,15763.7636699974,15776.05,0,162493315,126549.199026533,0.077940333665114,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUTUREBORROW,Notional Amount Adj.,,-2742700016.75005,1,1,0,-2742700016.75005,0,0,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15923,Oil and Natural Gas Corporation Ltd - 28/07/2022,,300300,147.596967146539,126.7,0,38048010,-6275359.23410566,-14.158127738351,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15892,Persistent Systems Ltd - 28/07/2022,,7650,3463.62701989529,3251.7,0,24875505,-1621241.702199,-6.11864437706404,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15944,Power Grid Corporation of India Ltd - 28/07/2022,,221400,212.603384127073,214.25,0,47434950,364560.754266038,0.774501252502556,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15934,Reliance Industries Ltd - 28/07/2022,,19750,2587.85030506252,2429,0,47972750,-3137293.52498473,-6.13831119797636,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15965,SBI Cards and Payment Services - 28/07/2022,,12000,768.947626868,816.3,0,9795600,568228.477584,6.15807520271191,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15916,SBI Life Insurance Company Ltd - 28/07/2022,,28500,1064.74363929462,1113.45,0,31733325,1388131.28010344,4.57446834222476,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15910,Shree Cements - 28/07/2022,,1575,19286.5276010862,19292,0,30384900,8619.0282892539,0.028374205180946,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15917,Sun Pharmaceuticals Industries Ltd - 28/07/2022,,53200,833.470253822256,837.5,0,44555000,214382.496655981,0.483490101687945,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15912,TATA Motors Right Issue - 28/07/2022,,260775,417.340868622581,412.2,0,107491455,-1340610.01505356,-1.23181528795592,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15967,Tata Chemicals - 28/07/2022,,26000,796.406671999616,803.95,0,20902700,196126.528009984,0.947170367300443,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15911,Tata Consumer Products Ltd - 28/07/2022,,90000,735.917628154731,731.25,0,65812500,-420086.53392579,-0.634259593214909,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15893,Tata Steel Ltd - 28/07/2022,,127500,877.568190083314,860.65,0,109732875,-2157069.23562254,-1.92784905771343,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15918,Tech Mahindra Ltd - 28/07/2022,,80400,984.447330444363,973.7,0,78285480,-864085.367726785,-1.09171208169276,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15894,Titan Company Ltd - 28/07/2022,,21000,1943.46194815471,1948.75,0,40923750,111049.088751006,0.272094436956017,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15919,Torrent Pharmaceuticals Ltd - 28/07/2022,,1500,2868.619601395,2899.25,0,4348875,45945.5979075,1.06777484857541,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15896,UPL Ltd - 28/07/2022,,6500,639.8660367525,647.95,0,4211675,52545.76110875,1.26338370583449,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15895,Ultratech Cement Ltd - 28/07/2022,,7500,5592.8169723721,5696.55,0,42724125,777997.707209213,1.85475455643059,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15890,United Spirits Ltd - 28/07/2022,,39375,750.890064167007,793.65,0,31249968.75,1683672.4734241,5.6945667379989,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15897,Vedanta Ltd - 28/07/2022,,108500,226.345094541,217.15,0,23560775,-997667.7576985,-4.06242271768536,Long,05/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16005,Voltas Ltd - 28/07/2022,,5000,952.632485514,951.55,0,4757750,-5412.42757,-0.11363096791896,Long,05/07/2022
OTHERASSETS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,ADVTAX2021-22,Advance Tax 2021 - 2022,,48981133,1,1,0,48981133,0,0,Long,05/07/2022
OTHERASSETS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,ADVTAX2022-23,Advance Tax 2022 - 2023,,15984556,1,1,0,15984556,0,0,Long,05/07/2022
