ASTCLS,CODE,NAME,SYMBOLCODE,SYMBOLNAME,ISINCODE,QUANTITY,UNITCOST,MARKETRATE,ACCRUEDINTEREST,MARKETVALUE,GainLoss,GainLoss Percentage,POSITIONFLAG,ASONDATE
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,DRREDDY,Dr. Reddys Laboratories Ltd,INE089A01023,7739,5264.392071463091,4354.45,0,33699088.55,-7042041.691052861249,-1.7284846172374808916694908790724610525E01,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,EICHERMOT,Eicher Motors Ltd,INE066A01021,9252,2661.458151378417,2796.4,0,25872292.8,1248481.983446885916,5.07022244748406777863719320357310749219E00,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,GAIL,GAIL India Ltd,INE129A01019,1561,131.30851201025,133.55,0,208471.55,3498.96275199975,1.70703936510607055319964921108620586293E00,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,GRASIM,Grasim Industries Ltd,INE047A01021,25221,1509.087887844505,1350.8,0,34068526.8,-3992178.819326260605,-1.0488977422686387331431964814829269486E01,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,HCLTECH,HCL Technologies Ltd,INE860A01027,72438,918.979304816578,984.6,0,71322454.8,4753431.917696722836,7.14060641403882790339422267152835951062E00,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,HDFCBANK,HDFC Bank Ltd,INE040A01034,9295,1422.385321980395,1355.65,144072.5,12744839.25,-620304.817807771525,-4.6917892746164618596428793398068393801E00,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,HINDALCO,Hindalco Industries Ltd,INE038A01020,99085,441.384208570297,340.5,0,33738442.5,-9996111.806187878245,-2.2856324855181059182943870731199017781E01,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,HDFC,Housing Development Finance Corp Ltd,INE001A01036,115230,2523.255745264429,2216.85,0,255447625.5,-35307134.02682015367,-1.2143269497730547083321753881632126015E01,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,ICICIBANK,ICICI Bank Ltd,INE090A01021,474784,685.284270972748,720.1,0,341891958.4,16529951.090474813568,5.08047980990892060877264451970804406286E00,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,ITC,ITC Ltd,INE154A01025,1344,219.475326928571,291.9,8400,400713.6,97338.760608000576,3.29990045281945787666802773084612172733E01,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,INDUSINDBK,IndusInd Bank Ltd,INE095A01012,208,910.207394692308,832,0,173056,-16267.138096000064,-8.5922609669355300738227106136340031319E00,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,INFOSYSTCH,Infosys Ltd,INE009A01021,197898,1424.716482230475,1488,0,294472224,12523681.59955345845,4.4418323616535298048499046691222445066E00,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,KOTAKBANK,Kotak Mahindra Bank Ltd,INE237A01028,101109,1809.885567021064,1670.9,0,168943028.1,-14052691.695932759976,-7.6792461111131919203351002386274410511E00,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,L&T,Larsen and Toubro Ltd,INE018A01030,74723,1376.315175379569,1581.7,0,118189369.1,15346970.250112465613,1.4922804623133553673127101985084789192E01,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,M&M,Mahindra and Mahindra Ltd,INE101A01026,27067,758.309785570786,1091.2,0,29535510.4,9010339.433955535338,4.38989738446596470004697337872145254337E01,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,MARUTI,Maruti Suzuki India Ltd,INE585B01010,39706,7134.604733982554,8443.35,0,335251655.1,51965039.532488710876,1.83436267994471104659717725420931978351E01,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,NTPC,NTPC Ltd,INE733E01010,2658,126.057495333333,141.4,0,375841.2,40780.377404000886,1.21710372128979054574510026567756636082E01,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,NESTLE,Nestle India Ltd,INE239A01016,2202,17643.72461670082,17994.55,0,39623999.1,772517.49402479436,1.9883861878409913622422679754158646384E00,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,RELIANCE,Reliance Industries Ltd,INE002A01018,201451,2051.743352349358,2413.7,0,486242278.7,72916528.625869481542,1.76414192952633137313781335168830599583E01,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,SHREECEM,Shree Cements,INE070A01015,1089,28236.478180316876,19292.4,0,21009423.6,-9740101.138365077964,-3.1675615220851538849781493811472087748E01,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,SBIN,State Bank of India,INE062A01020,350698,311.970904833382,473.45,0,166037968.1,56630395.716742599364,5.17609471475748852023063888686603191426E01,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TCS,Tata Consultancy Services Ltd.,INE467B01029,49729,3099.416768523178,3235.05,0,160875801.45,6744904.968110881238,4.37608884530391964056496513420440483047E00,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TITAN,Titan Company Ltd,INE280A01028,7753,1492.788278987764,1962.5,0,15215262.5,3641674.973007865708,3.14653944985915920144257554958257503469E01,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,UNITEDPHOS,UPL Ltd,INE628A01036,27366,596.744313118696,654.5,0,17911047,1580542.127193765264,9.67846456373620266095902901207004396267E00,Long,04/07/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,WIPRO,Wipro Ltd,INE075A01022,101382,414.709883098648,420.3,0,42610854.6,566737.231692868464,1.34795844738097692039512207322260028638E00,Long,04/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS02,7.36 PFC BONDS TRANCHE I SERIES II 04012028,TBE134E07349,20000,1139.126165697674,1080.9,733983.561643835616,22351983.561643835616,-1164523.31395348,-5.1114764501974684947078986333556490021E00,Long,04/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS23,7.53 INDIAN RAILWAY FINANCE CORPORATION LIMITED SR-103A BD 21DC30 FVRS1000 LOAUPTO20DC15,TBE053F07835,160000,1208.844224,1109.203,8361030.13698630137,185833510.13698630137,-15942595.84,-8.2426852047398292403968172494655523126E00,Long,04/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS08,8.10 IRFC 2027,TBE053F07538,96999,1175.995684012651,1102.626,5661286.841095890411,112614906.215095890411,-7116785.979543134349,-6.2389416058317533329864010696355489686E00,Long,04/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS15,8.26 IIFCL 2028,TBE787H07198,80,1218460.2375,1134693.9999999998,5720898.630136986301,96496418.630136970301,-6701299.000000016,-6.8747616805181301617977500886646701099E00,Long,04/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS11,8.46 REC LIMITED 2028,TBE020B07HN3,70,1229696.240000000001,1145135,5029643.835616438356,85189093.835616438356,-5919286.80000000007,-6.8765958006019438533238128786976336096E00,Long,04/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS14,8.51 HUDCO 2028,TBE031A07915,40000,1238.61024,1150.629,2359484.931506849315,48384644.931506849315,-3519249.6,-7.1032223986780538807752792355406330243E00,Long,04/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS19,8.54 NHPC LIMITED 2028,TBE848E07526,37550,1244.226302507327,1153.08,834638.767123287671,44132792.767123287671,-3422543.65915012885,-7.3255405647390465483927969011408404759E00,Long,04/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS24,8.63 IRFC 2029,TBE053F07728,80000,1256.40732,1164.435,1501383.547945205479,94656183.547945205479,-7357785.6,-7.3202629860513706653667060774526528547E00,Long,04/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS25,8.63 REC 24032029,TBE020B07ID2,170000,1255.62526,1164.421,8682016.438356164384,206633586.438356164384,-15504724.2,-7.2636528513292254091798057646594335001E00,Long,04/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS26,GOI LOAN 4.56% 2023,TB0020210210,10500000,97.657142857142,97.68,4788000,1030428000,240000.000009,2.34055002934466653496222362200001429687E-02,Long,04/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS22,INDIAN RAILWAY FINANCE CORPORATION LIMITED SR-103 7.28 BD 21DC30 FVRS1000 LOA UPTO20DC15,TBE053F07801,26067,1208.844225,1109.203,1362168.578630136986,30275763.179630136986,-2597347.812075,-8.2426852806448241914709895727052838425E00,Long,04/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS09,NHAI SR IIA 7.35 11JN31 FVRS1000,TBE906B07EI0,0,0,1114.473,0.001104,0.001104,0,0,Long,04/07/2022
OPTIONS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,OPT12454,Nifty FNO SPOT - Call - 07/07/2022 - 16100,,3000,74.310412024667,26.2,0,78600,-144331.236074001,-6.474249127927990720350201434775002744E01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16003,Aarti Industries - 28/07/2022,,6800,702.86259627375,702.55,0,4777340,-2125.6546615,-4.4474734522400223762217300783911702011E-02,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15929,Adani Ports and Special Economic Zone Ltd - 28/07/2022,,32500,679.295295219,680.5,0,22116250,39152.9053825,1.77346257140145758975569054669148528443E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15946,Aditya Birla Fashion and Retail Ltd - 28/07/2022,,20800,237.3480852525,249.25,0,5184400,247559.826748,5.01454003087418481680300194441106196006E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15884,Apollo Hospitals Enterprise - 28/07/2022,,6625,3789.318249788059,3785.65,0,25079931.25,-24302.154845890875,-9.6805006765113209992009739176411623946E-02,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15938,Apollo Tyres - 28/07/2022,,157500,183.999317114667,189.5,0,29846250,866357.5544399475,2.98951266319375278686258356702937179989E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15930,Asian Paints Ltd - 28/07/2022,,23200,2710.877593460507,2802.55,0,65019160,2126799.8317162376,3.38165053120199155330425296549438054233E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15926,Bajaj Finance Ltd - 28/07/2022,,19625,5488.633819067044,5649.5,0,110871437.5,3156998.8008092615,2.93089658075058057897379254472419397025E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15971,Berger Paints India Ltd - 28/07/2022,,16500,570.565446084,585.3,0,9657450,243120.139614,2.5824476433209633903435489067649250737E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15875,Bharat Forge Ltd - 28/07/2022,,30000,636.410049289,634.55,0,19036500,-55801.47867,-2.9227214294903968539900841653694027013E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15874,Bharti Airtel Ltd - 28/07/2022,,154850,686.093245452883,681.75,0,105568987.5,-672551.55837893255,-6.3304011250191931962512365614416612313E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15887,Biocon Ltd - 28/07/2022,,170200,311.626060064594,312.65,0,53213030,174274.5770061012,3.2857968784566901639515275312652447316E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15939,Britannia Industries Ltd - 28/07/2022,,7600,3465.742355913139,3703.9,0,28149640,1809998.0950601436,6.87176424642541671790929807984097001944E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15905,Canara Bank - 28/07/2022,,78300,183.094372541379,189.1,0,14806530,470240.6300100243,3.28007211541345376923753730597438183861E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15921,Coal India Ltd - 28/07/2022,,134400,184.729667147143,182.4,0,24514560,-313107.2645760192,-1.2611223649785211373220602638287659913E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15953,Divis Laboratories Ltd - 28/07/2022,,8100,3625.567248643334,3647.15,0,29541915,174820.2859889946,5.95293091439474442844999229976151656085E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15956,Dr. Lal Pathlabs Ltd - 28/07/2022,,2500,2089.958207979,2126.15,0,5315375,90479.4800525,1.73169931737523322077112074847584394172E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15920,Godrej Properties Ltd - 28/07/2022,,29575,1208.65829936044,1240.9,0,36699617.5,953548.296414987,2.66756126662272164405872847162361800793E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15925,Gujarat State Petronet Ltd - 28/07/2022,,132500,216.70966482,222.7,0,29507750,793719.41135,2.76422151498208385259040058719241758643E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15898,HDFC Bank Ltd - 28/07/2022,,271700,1351.030690543859,1359.9,0,369484830,2409791.3792335097,6.56484676345187169958058355383311344985E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15942,HDFC Life Insurance Company Limited - 28/07/2022,,59400,549.965268097778,575.9,0,34208460,1540523.0749919868,4.71570359196047982831033650537268458411E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15883,Hero MotoCorp Limited - 28/07/2022,,8100,2696.897741063661,2730.95,0,22120695,275823.2973843459,1.26264553593747799521653580314468442214E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15913,Hindustan Unilever Ltd - 28/07/2022,,54900,2247.918601400538,2377.2,0,130508280,7097548.7831104638,5.75116014071482912185678549540581289546E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15941,Housing Development Finance Corp Ltd - 28/07/2022,,1200,2183.6432194775,2219.05,0,2662860,42488.136627,1.6214544668598425886323443225127225264E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15955,ICICI Lombard General Insurance Company Ltd - 28/07/2022,,27625,1124.361682756153,1160.8,0,32067100,1006608.513861273375,3.24080034055639322301919356518445256667E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15975,IDFC First Bank Ltd - 28/07/2022,,255000,31.445520054706,34.2,0,8721000,702392.38604997,8.75953058019715113885013349431221353821E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15870,ITC Ltd - 28/07/2022,,560000,273.466250104865,291.05,0,162988000,9846899.9412756,6.42995246703833849531349712693595690066E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15901,IndusInd Bank Ltd - 28/07/2022,,42300,799.049372276373,834.3,0,35290890,1491101.5527094221,4.4115706671795757071186073381914993034E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15902,Infosys Ltd - 28/07/2022,,36900,1477.116191570105,1489.25,0,54953325,447737.5310631255,8.21452536986771003040990238059963327781E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15976,InterGlobe Aviation Limited - 28/07/2022,,3000,1612.081895646,1650.6,0,4951800,115554.313062,2.3893391804741327297232069321135873943E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15928,JSW Steel Ltd - 28/07/2022,,43200,550.842213525883,553.45,0,23909040,112656.3756818544,4.73418051500598220896899391768429804705E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15889,Jindal Steel and Power Ltd - 28/07/2022,,73750,331.963957474576,332.8,0,24544000,61658.13625002,2.5184737878901497238094565328771621928E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15932,L&T Technology Services Ltd - 28/07/2022,,6200,3052.211929032581,2971.4,0,18422680,-501033.9600020022,-2.6476513070373485434226596088723779859E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15915,LIC Housing Finance Ltd - 28/07/2022,,14000,325.685953517143,338.3,0,4736200,176596.650759998,3.87307046761936557688724888749438158475E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15978,Larsen and Toubro Ltd - 28/07/2022,,2700,1539.640887143333,1560.35,0,4212945,55914.6047130009,1.34506124315072722333820225111835800236E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15914,Laurus Labs Limited - 28/07/2022,,30600,467.387021002059,471.35,0,14423310,121267.1573369946,8.47900951430900285827585649434371009519E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15966,Mahindra and Mahindra Financial Services Ltd - 28/07/2022,,56000,172.40768904,176.25,0,9870000,215169.41376,2.22861925787344223194745282341846068747E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15873,Mahindra and Mahindra Ltd - 28/07/2022,,34300,1089.091541838027,1081.5,0,37095450,-260389.8850443261,-6.9705268532477843317977979224580964773E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15996,Manappuram Finance Ltd - 28/07/2022,,108000,90.023459311667,91.4,0,9871200,148666.394339964,1.52909108232258404607367062081404024503E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15961,Marico Ltd - 28/07/2022,,19200,479.3838795675,499.9,0,9598080,393909.512304,4.27968509308440618144900006541040246971E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15922,MindTree Limited - 28/07/2022,,9600,2960.378902010625,2847.5,0,27336000,-1083637.459302,-3.8129883284183691290914877719944657755E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15977,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED - 28/07/2022,,235200,268.644293926326,272.55,0,64103760,918622.0685281248,1.45385781942017171966422533163701640759E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15933,NMDC Ltd - 28/07/2022,,134000,109.119866529,109,0,14606000,-16062.114886,-1.0984849304974537978890749454978193781E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15909,NTPC Ltd - 28/07/2022,,307800,141.231737251052,142.05,0,43722990,251861.2741261944,5.79375970921794325507316326448192176611E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15973,Nifty FNO SPOT - 28/07/2022,,4350,15723.441391691344,15836.95,0,68890732.5,493762.4461426536,7.21906899901930889971172436877865789273E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUTUREBORROW,Notional Amount Adj.,,-2482145365.000051,1,1,0,-2482145365.000051,0,0,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15923,Oil and Natural Gas Corporation Ltd - 28/07/2022,,250250,151.796000568923,126.25,0,31594062.5,-6392886.64237298075,-1.6829165770625052849078256725762542813E01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15892,Persistent Systems Ltd - 28/07/2022,,7650,3463.627019895294,3261.6,0,24951240,-1545506.7021989991,-5.8328168343426686050788122847486569495E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15944,Power Grid Corporation of India Ltd - 28/07/2022,,218700,212.581085631852,211.7,0,46298790,-192693.4276860324,-4.14470379259359137828351050352766485E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15934,Reliance Industries Ltd - 28/07/2022,,19750,2587.850305062518,2420.1,0,47796975,-3313068.5249847305,-6.4822259902110312348781653153843791829E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15965,SBI Cards and Payment Services - 28/07/2022,,12000,768.947626868,786.75,0,9441000,213628.477584,2.31516068324585805658316084961268400162E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15916,SBI Life Insurance Company Ltd - 28/07/2022,,29250,1064.743639294616,1119.35,0,32740987.5,1597236.050632482,5.12859233811063382151391045412092643424E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15910,Shree Cements - 28/07/2022,,500,19181.3429497425,19075.3,0,9537650,-53021.47487125,-5.5284424047026161908653493768614270809E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15917,Sun Pharmaceuticals Industries Ltd - 28/07/2022,,57400,833.583343406446,831.7,0,47739580,-108103.9115300004,-2.2593342601469216585585303370985420214E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15912,TATA Motors Right Issue - 28/07/2022,,115425,418.601049726571,409.4,0,47254995,-1062031.164689457675,-2.198047456541520662680352696860235199E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15967,Tata Chemicals - 28/07/2022,,26000,796.406671999616,806.75,0,20975500,268926.528009984,1.29874954141381015429753067550801514604E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15936,Tata Consultancy Services Ltd. - 28/07/2022,,16500,3282.746226647128,3234.25,0,53365125,-800187.739677612,-1.4773065993791484553691999030490517134E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15911,Tata Consumer Products Ltd - 28/07/2022,,45000,733.253317024061,733.35,0,33000750,4350.733917255,1.31854808828403078938652511431676321926E-02,Long,04/07/2022
