ASTCLS,CODE,NAME,SYMBOLCODE,SYMBOLNAME,ISINCODE,QUANTITY,UNITCOST,MARKETRATE,ACCRUEDINTEREST,MARKETVALUE,GainLoss,GainLoss Percentage,POSITIONFLAG,ASONDATE
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,WIPRO,Wipro Ltd,INE075A01022,101382,414.709883098648,416.05,0,42179981.1,135863.731692868,0.323145638907579,Long,06/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS02,7.36 PFC BONDS TRANCHE I SERIES II 04012028,TBE134E07349,20000,1139.12616569767,1082.293,742049.315068493,22387909.3150685,-1136663.31395348,-4.98918973236522,Long,06/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS23,7.53 INDIAN RAILWAY FINANCE CORPORATION LIMITED SR-103A BD 21DC30 FVRS1000 LOAUPTO20DC15,TBE053F07835,100000,1208.844224,1110.563,7898301.36986301,118954601.369863,-9828122.4,-8.13018104804213,Long,06/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS08,8.10 IRFC 2027,TBE053F07538,26999,1173.68947762269,1102.524,1587763.10958904,31354808.585589,-1921396.73033506,-6.06339913405696,Long,06/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS15,8.26 IIFCL 2028,TBE787H07198,65,1218460.2375,1136256,4677649.31506849,78534289.3150685,-5343275.43749999,-6.74656709919923,Long,06/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS11,8.46 REC LIMITED 2028,TBE020B07HN3,50,1229578.24,1146703,5062093.15068493,62397243.1506849,-4143762,-6.74013554436357,Long,06/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS14,8.51 HUDCO 2028,TBE031A07915,10000,1238.61024,1152.234,594534.246575343,12116874.2465753,-863762.4,-6.97364168408619,Long,06/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS19,8.54 NHPC LIMITED 2028,TBE848E07526,37550,1244.22630250733,1154.678,852210.109589041,44210369.009589,-3362538.75915013,-7.19710733705532,Long,06/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS24,8.63 IRFC 2029,TBE053F07728,80000,1256.40732,1165.526,1539213.68493151,94781293.6849315,-7270505.6,-7.23342808922826,Long,06/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS25,8.63 REC 24032029,TBE020B07ID2,155000,1255.62526,1165.521,7989252.05479452,188645007.054795,-13966160.3,-7.17604709545267,Long,06/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS26,GOI LOAN 4.56% 2023,TB0020210210,10500000,97.657142857142,97.8021,5054000,1031976050,1522050.000009,0.148434757168813,Long,06/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS22,INDIAN RAILWAY FINANCE CORPORATION LIMITED SR-103 7.28 BD 21DC30 FVRS1000 LOA UPTO20DC15,TBE053F07801,26067,1208.844225,1110.563,1372566.81205479,30321612.5330548,-2561896.692075,-8.1301811240402,Long,06/07/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS09,NHAI SR IIA 7.35 11JN31 FVRS1000,TBE906B07EI0,0,0,1115.833,0.001104,0.001104,0,0,Long,06/07/2022
OPTIONS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,OPT12454,Nifty FNO SPOT - Call - 07/07/2022 - 16100,,3000,33.742850789227,28.15,0,84450,-16778.552367681,-16.5749207859243,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16003,Aarti Industries - 28/07/2022,,13600,694.955993655,703.3,0,9564880,113478.486292,1.20065247601019,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15929,Adani Ports and Special Economic Zone Ltd - 28/07/2022,,32500,679.295295219,691.65,0,22478625,401527.9053825,1.81875317964876,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15946,Aditya Birla Fashion and Retail Ltd - 28/07/2022,,20800,237.3480852525,244.2,0,5079360,142519.826748,2.88686329203401,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15884,Apollo Hospitals Enterprise - 28/07/2022,,5250,3789.31824978806,3896.15,0,20454787.5,560866.68861269,2.81928682601194,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15938,Apollo Tyres - 28/07/2022,,157500,183.999317114667,192.15,0,30263625,1283732.55443995,4.42973539964475,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15930,Asian Paints Ltd - 28/07/2022,,26200,2720.9318555577,2871.3,0,75228060,3939645.38438823,5.52634731131399,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15885,Axis Bank Ltd - 28/07/2022,,66000,655.987849503281,657.3,0,43381800,86601.932783454,0.200026646486299,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15926,Bajaj Finance Ltd - 28/07/2022,,25000,5542.12556175543,5919.8,0,147995000,9441860.95611425,6.81461352753878,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15971,Berger Paints India Ltd - 28/07/2022,,24200,572.732360905909,594.25,0,14380850,520726.866077002,3.7570147180187,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15875,Bharat Forge Ltd - 28/07/2022,,45000,640.148549352,647.25,0,29126250,319565.27916,1.10934417568993,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15874,Bharti Airtel Ltd - 28/07/2022,,156750,686.099759112363,692.55,0,108557212.5,1011075.2591371,0.940131635665046,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15887,Biocon Ltd - 28/07/2022,,170200,311.626060064594,321.15,0,54659730,1620974.5770061,3.05620779386418,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15939,Britannia Industries Ltd - 28/07/2022,,7200,3465.74235591314,3831.5,0,27586800,2633455.0374254,10.5535151354461,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15905,Canara Bank - 28/07/2022,,129600,185.5624423825,193.45,0,25071120,1022227.467228,4.25062179405969,Long,06/07/2022
