ASTCLS,CODE,NAME,SYMBOLCODE,SYMBOLNAME,ISINCODE,QUANTITY,UNITCOST,MARKETRATE,ACCRUEDINTEREST,MARKETVALUE,GainLoss,GainLoss Percentage,POSITIONFLAG,ASONDATE
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,DRREDDY,Dr. Reddys Laboratories Ltd,INE089A01023,7739,5264.392071463091,4146.7,0,32091311.3,-8649818.941052861249,-2.1231170784596589726569090994843836182E01,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,EICHERMOT,Eicher Motors Ltd,INE066A01021,10027,2656.781798090255,2604.8,0,26118329.6,-521221.489450986885,-1.9565700927197144875506942813397399253E00,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,GAIL,GAIL India Ltd,INE129A01019,1561,131.30851201025,138.95,0,216900.95,11928.36275199975,5.81949172430916138799768819079317337816E00,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,GRASIM,Grasim Industries Ltd,INE047A01021,50618,1504.912667538136,1290.05,0,65299750.9,-10875918.505445368048,-1.4277417698239367367581775961142211192E01,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,HCLTECH,HCL Technologies Ltd,INE860A01027,81409,917.713450205128,958.75,0,78050878.75,3340744.482250734648,4.47160818942987917995386004593745966837E00,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,HDFCBANK,HDFC Bank Ltd,INE040A01034,9295,1422.385321980395,1289.75,144072.5,12132298.75,-1232845.317807771525,-9.3248517072523008766823321864167529159E00,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,HINDALCO,Hindalco Industries Ltd,INE038A01020,636894,394.911916641863,333.7,0,212531527.8,-38985502.437702693522,-1.5500144225167748362399764946229172969E01,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,HDFC,Housing Development Finance Corp Ltd,INE001A01036,115230,2523.255745264429,2052.7,3456900,239989521,-54222138.52682015367,-1.8648753545793127184037965668776085468E01,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,ICICIBANK,ICICI Bank Ltd,INE090A01021,671930,661.780701626353,686.85,0,461515120.5,16844813.65620462871,3.78815796713899019066225697794732662519E00,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,ITC,ITC Ltd,INE154A01025,1344,219.475326928571,263.3,8400,362275.2,58900.360608000576,1.99679270033355004771048887129764936898E01,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,INDUSINDBK,IndusInd Bank Ltd,INE095A01012,208,910.207394692308,806.9,0,167835.2,-21487.938096000064,-1.1349874247860912519912914896804419624E01,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,INFOSYSTCH,Infosys Ltd,INE009A01021,197898,1424.716482230475,1387.3,3166368,277710263.4,-7404647.00044654155,-2.6262405676599852834218597127195633038E00,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,KOTAKBANK,Kotak Mahindra Bank Ltd,INE237A01028,189391,1759.953591676523,1673.6,0,316964777.6,-16354593.081208367493,-4.9065834511160603915609780847454132802E00,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,L&T,Larsen and Toubro Ltd,INE018A01030,74723,1376.315175379569,1489.95,0,111333533.85,8491135.000112465613,8.25645365634307283004092154180760046571E00,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,M&M,Mahindra and Mahindra Ltd,INE101A01026,27067,758.309785570786,997.65,0,27003392.55,6478221.583955535338,3.15623270309060638105009438350573417329E01,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,MARUTI,Maruti Suzuki India Ltd,INE585B01010,39706,7134.604733982554,7688.15,0,305265683.9,21979068.332488710876,7.7585975209092720696122845872187957311E00,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,NTPC,NTPC Ltd,INE733E01010,2658,126.057495333333,140.45,0,373316.1,38255.277404000886,1.14174128468989449893846769670731397013E01,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,NESTLE,Nestle India Ltd,INE239A01016,2202,17643.72461670082,16642.4,0,36646564.8,-2204916.80597520564,-5.6752450996260026148483446068914762715E00,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,RELIANCE,Reliance Industries Ltd,INE002A01018,201451,2051.743352349358,2590,0,521758090,108432339.925869481542,2.6234111933849269819890361606134617099E01,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,SHREECEM,Shree Cements,INE070A01015,1089,28236.478180316876,18045.75,0,19651821.75,-11097702.988365077964,-3.6090648823976366714273205611970124374E01,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,SBIN,State Bank of India,INE062A01020,350698,311.970904833382,441,0,154657818,45250245.616742599364,4.13593361328134425477180641906837062877E01,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TCS,Tata Consultancy Services Ltd.,INE467B01029,49729,3099.416768523178,3088.9,0,153607908.1,-522988.381889118762,-3.3931443586365670461318347381215558312E-01,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TITAN,Titan Company Ltd,INE280A01028,7753,1492.788278987764,1936.45,0,15013296.85,3439709.323007865708,2.97203379244828985255208938751040887945E01,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,UNITEDPHOS,UPL Ltd,INE628A01036,27366,596.744313118696,665.15,0,18202494.9,1871990.027193765264,1.14631485172943242168630987736873792846E01,Long,17/06/2022
EQUITY,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,WIPRO,Wipro Ltd,INE075A01022,148753,416.164266083662,405.2,0,60274715.6,-1630967.472742973486,-2.6346005597361500710187217581973549364E00,Long,17/06/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS16,7.28 NATIONAL HIGHWAYS AUTHORITY OF INDIA 2030,TBE906B07EF6,7,1199726.285714285714,1104486,108900.821917808219,7840302.821917808219,-666681.999999999998,-7.9385012105142077426085524294622934809E00,Long,17/06/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS02,7.36 PFC BONDS TRANCHE I SERIES II 04012028,TBE134E07349,30000,1146.337180232558,1082.97,998136.986301369863,33487236.986301369863,-1901015.40697674,-5.527795950900124193172002776603918036E00,Long,17/06/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS05,7.38 REC BONDS TRANCHE 1 SERIES 2 19122027,TBE020B07GX4,10000,1157.545,1083.396,402361.643835616438,11236321.643835616438,-741490,-6.4057120889468659965703277194407128881E00,Long,17/06/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS23,7.53 INDIAN RAILWAY FINANCE CORPORATION LIMITED SR-103A BD 21DC30 FVRS1000 LOAUPTO20DC15,TBE053F07835,160000,1208.844224,1106.809,7818520.547945205479,184907960.547945205479,-16325635.84,-8.4407256099856254100776511630997378203E00,Long,17/06/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS08,8.10 IRFC 2027,TBE053F07538,149999,1176.394365162434,1101.772,8188712.531506849315,173453410.759506849315,-11193280.151999937566,-6.3433120195309932952794300702677890301E00,Long,17/06/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS15,8.26 IIFCL 2028,TBE787H07198,80,1218460.2375,1137151,5413128.767123287671,96385208.767123287671,-6504739,-6.6731137379441977892200195822967920199E00,Long,17/06/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS11,8.46 REC LIMITED 2028,TBE020B07HN3,90,1229761.795555555556,1147672,6112060.27397260274,109402540.27397260274,-7388081.60000000004,-6.675259863514525506202364717571636563E00,Long,17/06/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS14,8.51 HUDCO 2028,TBE031A07915,50000,1238.61024,1153.25,2751178.082191780822,60413678.082191780822,-4268012,-6.8916142660018699667782497906686125895E00,Long,17/06/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS19,8.54 NHPC LIMITED 2028,TBE848E07526,37550,1244.226302507327,1155.806,685282.356164383562,44085797.656164383562,-3320182.35915012885,-7.1064485881021077764870477461407623644E00,Long,17/06/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS24,8.63 IRFC 2029,TBE053F07728,80000,1256.40732,1163.012,1179827.383561643836,94220787.383561643836,-7471625.6,-7.4335224344283508313211674061243132522E00,Long,17/06/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS25,8.63 REC 24032029,TBE020B07ID2,190000,1255.62526,1162.918,8939734.246575342466,229894154.246575342466,-17614379.4,-7.3833541704951045664691390486999281935E00,Long,17/06/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS26,GOI LOAN 4.56% 2023,TB0020210210,10500000,97.657142857142,97.4409,2527000,1025656450,-2270549.999991,-2.2143066120450750231709658725133689669E-01,Long,17/06/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS22,INDIAN RAILWAY FINANCE CORPORATION LIMITED SR-103 7.28 BD 21DC30 FVRS1000 LOA UPTO20DC15,TBE053F07801,71067,1208.844225,1106.809,3472742.498630136986,82130337.701630136986,-7251337.335075,-8.44072568572679412022669835726766201E00,Long,17/06/2022
FIXED,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TB2FIIS09,NHAI SR IIA 7.35 11JN31 FVRS1000,TBE906B07EI0,0,0,1112.16,0.001104,0.001104,0,0,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15732,Abbott India - 30/06/2022,,1925,17939.710465013765,17915.15,0,34486663.75,-47278.895151497625,-1.3690558195832150486517585524954183559E-01,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15715,Adani Ports and Special Economic Zone Ltd - 30/06/2022,,36250,680.335341603,670,0,24287500,-374656.13310875,-1.5191540070001304456399264745517965615E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15705,Apollo Hospitals Enterprise - 30/06/2022,,7000,3441.710636305714,3704,0,25928000,1836025.545860002,7.62090109864157209802395788267677705484E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15746,Apollo Tyres - 30/06/2022,,52500,182.210507178571,174.3,0,9150750,-415301.6268749775,-4.3414110970112710294780109524369091746E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15737,Asian Paints Ltd - 30/06/2022,,30450,2741.200577216453,2588.45,0,78818302.5,-4651255.07624099385,-5.5723969448293086230810543349043795806E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15713,Bajaj Auto Ltd - 30/06/2022,,4000,3650.390925174375,3491.3,0,13965200,-636363.7006975,-4.3581887100701525121399202348980202467E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15692,Bajaj Finance Ltd - 30/06/2022,,23750,5763.450866325235,5416.35,0,128638312.5,-8243645.57522433125,-6.0224486054575465392375594256191360685E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15680,Bank of Baroda - 30/06/2022,,29250,99.027945861172,95.4,0,2790450,-106117.416439281,-3.6635576246911591796584799062037240318E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15786,Bharti Airtel Ltd - 30/06/2022,,161500,677.410799409529,645.55,0,104256325,-5145519.1046389335,-4.7033202655317485645472394397266371E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15685,Biocon Ltd - 30/06/2022,,170200,325.496948948919,314.25,0,53485350,-1914230.7111060138,-3.4553162434355137658477083871937207993E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15728,Britannia Industries Ltd - 30/06/2022,,8200,3446.676060664197,3284,0,26928800,-1333943.6974464154,-4.7197954725355959348637698162012036256E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15678,Deepak Nitrite Ltd - 30/06/2022,,5000,1985.8160634465,1845.75,0,9228750,-700330.3172325,-7.0533251303953675035201225531018706842E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15706,Divis Laboratories Ltd - 30/06/2022,,17200,3496.416361062427,3489.5,0,60019400,-118961.4102737444,-1.978128560274035214757357327115065074E-01,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15730,Eicher Motors Ltd - 30/06/2022,,4900,2650.743217875,2609.8,0,12788020,-200621.7675875,-1.5445938934750013332616872007621640928E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15679,Godrej Consumer Products Ltd - 30/06/2022,,13000,743.846635618847,727.75,0,9460750,-209256.263045011,-2.1639723631276925719984158224988089964E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15699,Godrej Properties Ltd - 30/06/2022,,18200,1347.8476113225,1188.55,0,21631610,-2899216.5260695,-1.1818666293157439235507704473387062528E01,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15794,Gujarat State Petronet Ltd - 30/06/2022,,112200,258.298640817728,219.25,0,24599850,-4381257.4997490816,-1.5117633098690291677393985377654218873E01,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15749,HDFC Bank Ltd - 30/06/2022,,271700,1349.436417921559,1290.7,0,350683190,-15958684.7492875803,-4.3526628703282315211767293572127559311E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15779,HDFC Life Insurance Company Limited - 30/06/2022,,63800,587.917004709025,551.95,0,35214410,-2294694.900435795,-6.1177010395924813571184631117916801947E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15755,Hindustan Aeronautics Limited - 30/06/2022,,4750,1863.73311879,1836.55,0,8723612.5,-129119.8142525,-1.4585306509790533140735592604744861245E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15693,Hindustan Petroleum Corporation Ltd - 30/06/2022,,297000,232.799473302546,209.75,0,62295750,-6845693.570856162,-9.9009989050065091224923034556287142399E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15726,Hindustan Unilever Ltd - 30/06/2022,,40500,2271.62822612539,2116.45,0,85716225,-6284718.158078295,-6.8311453582380529390069880836116683136E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15707,Housing Development Finance Corp Ltd - 30/06/2022,,10800,2266.391354324167,2058.2,0,22228560,-2248466.6267010036,-9.186028437981277579187642449410561734E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15727,ICICI Lombard General Insurance Company Ltd - 30/06/2022,,27625,1219.069752701538,1116.15,0,30833643.75,-2843158.16837998725,-8.4424826777517137405074572352377417253E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15742,IDFC First Bank Ltd - 30/06/2022,,266400,36.44954224375,31.7,0,8444880,-1265278.053735,-1.3030457864157137985758438774659515576E01,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15716,ITC Ltd - 30/06/2022,,588800,265.44702201671,263.4,0,155089920,-1205286.563438848,-7.7116028695968535523786609937547258481E-01,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15784,IndusInd Bank Ltd - 30/06/2022,,45000,885.8405067246,807.95,0,36357750,-3505072.802607,-8.7928364229584131569665813254897774697E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15731,Infosys Ltd - 30/06/2022,,105900,1416.287101264675,1390.7,0,147275130,-2709674.0239290825,-1.8066323729014387010944836048378425159E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15785,Larsen and Toubro Ltd - 30/06/2022,,8050,1545.590358827142,1493.2,0,12020260,-421742.3885584931,-3.3896665133766734204695340067888730337E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15722,Mahindra and Mahindra Ltd - 30/06/2022,,28000,950.513270630861,994.55,0,27847400,1233028.422335892,4.63294208821635653891054156193564434897E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15796,MindTree Limited - 30/06/2022,,9600,2962.434722862812,2788.5,0,26769600,-1669773.3394829952,-5.8713436458348850821530139804030401523E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15777,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED - 30/06/2022,,219200,270.816822417153,270.1,0,59205920,-157127.4738399376,-2.6468902882585402157259092767482876949E-01,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15772,NTPC Ltd - 30/06/2022,,324900,151.059368526315,140.85,0,45762165,-3317023.8341997435,-6.7585139709732713787548924095235113223E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUTUREBORROW,Notional Amount Adj.,,-2530796946.500048,1,1,0,-2530796946.500048,0,0,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15787,Oil and Natural Gas Corporation Ltd - 30/06/2022,,246400,148.451151876094,142,0,34988800,-1589563.8222695616,-4.3456394878488434120160872298873457331E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15675,Persistent Systems Ltd - 30/06/2022,,1500,3199.802704836,3196.45,0,4794675,-5029.057254,-1.0477848621519421827580830543651676865E-01,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15702,Power Grid Corporation of India Ltd - 30/06/2022,,53330,224.950941455454,212.05,0,11308626.5,-688007.20781936182,-5.7350022062515857853374805296987094747E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15774,Reliance Industries Ltd - 30/06/2022,,34750,2554.907828699352,2591.95,0,90070262.5,1287215.452697518,1.44984374326745727065752182698745905414E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15806,SBI Cards and Payment Services - 30/06/2022,,12500,777.6166801572,688,0,8600000,-1120208.501965,-1.1524531616153531621699093220414076696E01,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15761,SBI Life Insurance Company Ltd - 30/06/2022,,30000,1086.790776399231,1085.55,0,32566500,-37223.29197693,-1.1416883784585991066412906508294572535E-01,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15670,Shree Cements - 30/06/2022,,1475,18372.641680571759,18106.65,0,26707308.75,-392337.728843344525,-1.4477595829511725626062185591362837205E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15827,Shriram Transport Finance Co Ltd - 30/06/2022,,16400,1168.380156211464,1137.2,0,18650080,-511354.5618680096,-2.6686653351394932058141376108117666492E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15696,Sun Pharmaceuticals Industries Ltd - 30/06/2022,,40600,894.26720036531,795.8,0,32309480,-3997768.334831586,-1.101093725958929781803406589674090181E01,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15690,Syngene International Ltd -IPO  - 30/06/2022,,45900,537.405448695556,537.1,0,24652890,-14020.0951260204,-5.6837662568813821876785538859424733136E-02,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15703,TATA Motors Right Issue - 30/06/2022,,216600,409.988109432715,390.1,0,84495660,-4307764.503126069,-4.8508990810083304249233245449547992123E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15778,Tata Consumer Products Ltd - 30/06/2022,,88425,703.569265988572,713.55,0,63095658.75,882546.4049605209,1.41858584419605901180378246139434638973E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15783,Tata Steel Ltd - 30/06/2022,,124525,981.212019490034,907.2,0,112969080,-9216346.72699648385,-7.5429181481592854889244000329763801581E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15760,Tech Mahindra Ltd - 30/06/2022,,78000,1111.048463138914,967.3,0,75449400,-11212380.124835292,-1.2938091173160749877002932851891281169E01,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15775,Titan Company Ltd - 30/06/2022,,21000,2087.041292176071,1942.35,0,40789350,-3038517.135697491,-6.9328428104653079540117516578724197441E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15704,Torrent Power Ltd - 30/06/2022,,90000,434.2602004745,462.6,0,41634000,2550581.957295,6.52599512792886686783120504990808092434E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15791,UPL Ltd - 30/06/2022,,10400,737.28288135,665.7,0,6923280,-744461.96604,-9.7090117186673779537632011235900099608E00,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15676,Ultratech Cement Ltd - 30/06/2022,,8100,5908.771490801353,5190.95,0,42046695,-5814354.0754909593,-1.2148404992794896391197018754946824899E01,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15833,United Spirits Ltd - 30/06/2022,,32500,747.416987157115,732.7,0,23812750,-478302.0826062375,-1.9690463837452670545442959897903323083E00,Long,17/06/2022
OTHERASSETS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,ADVTAX2021-22,Advance Tax 2021 - 2022,,48981133,1,1,0,48981133,0,0,Long,17/06/2022
OTHERASSETS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,ADVTAX2022-23,Advance Tax 2022 - 2023,,15984556,1,1,0,15984556,0,0,Long,17/06/2022
